6/18/2009,119,19
6/19/2009,120,20
6/22/2009,121,20
6/23/2009,122,19
6/24/2009,123,19
6/25/2009,124,20
6/26/2009,125,20
6/29/2009,126,20
6/30/2009,127,20
7/1/2009,128,20
7/2/2009,129,20
7/6/2009,130,20
7/7/2009,131,19
7/8/2009,132,20
7/9/2009,133,19
7/10/2009,134,20
7/13/2009,135,20
7/14/2009,136,20
7/15/2009,137,21
7/16/2009,138,21
7/17/2009,139,22
7/20/2009,140,22
7/21/2009,141,22
7/22/2009,142,22
7/23/2009,143,23
7/24/2009,144,23
7/27/2009,145,23
7/28/2009,146,23
7/29/2009,147,23
7/30/2009,148,23
7/31/2009,149,23
8/3/2009,150,24
8/4/2009,151,24
8/5/2009,152,24
8/6/2009,153,23
8/7/2009,154,24
8/10/2009,155,24
8/11/2009,156,23
8/12/2009,157,24
8/13/2009,158,24
8/14/2009,159,24
8/17/2009,160,23
8/18/2009,161,23
8/19/2009,162,24
8/20/2009,163,24
8/21/2009,164,24
8/24/2009,165,24
8/25/2009,166,24
8/26/2009,167,24
8/27/2009,168,24
8/28/2009,169,24
8/31/2009,170,24
9/1/2009,171,24
9/2/2009,172,24
9/3/2009,173,24
9/4/2009,174,24
9/8/2009,175,25
9/9/2009,176,24
9/10/2009,177,25
9/11/2009,178,25
9/14/2009,179,25
9/15/2009,180,25
9/16/2009,181,26
9/17/2009,182,26
9/18/2009,183,26
9/21/2009,184,26
9/22/2009,185,26
9/23/2009,186,27
9/24/2009,187,26
9/25/2009,188,26
9/28/2009,189,27
9/29/2009,190,26
9/30/2009,191,26
10/1/2009,192,26
10/2/2009,193,26
10/5/2009,194,27
10/6/2009,195,27
10/7/2009,196,27
10/8/2009,197,27
10/9/2009,198,27
10/12/2009,199,27
10/13/2009,200,27
10/14/2009,201,27
10/15/2009,202,27
10/16/2009,203,27
10/19/2009,204,27
10/20/2009,205,28
10/21/2009,206,29
10/22/2009,207,29
10/23/2009,208,29
10/26/2009,209,29
10/27/2009,210,28
10/28/2009,211,27
10/29/2009,212,28
10/30/2009,213,27
11/2/2009,214,27
11/3/2009,215,27
11/4/2009,216,27
11/5/2009,217,28
11/6/2009,218,28
11/9/2009,219,29
11/10/2009,220,29
11/11/2009,221,29
11/12/2009,222,29
11/13/2009,223,29
11/16/2009,224,30
11/17/2009,225,30
11/18/2009,226,29
11/19/2009,227,29
11/20/2009,228,29
11/23/2009,229,29
11/24/2009,230,29
11/25/2009,231,29
11/27/2009,232,29
11/30/2009,233,29
12/1/2009,234,28
12/2/2009,235,28
12/3/2009,236,28
12/4/2009,237,28
12/7/2009,238,27
12/8/2009,239,27
12/9/2009,240,28
12/10/2009,241,28
12/11/2009,242,28
12/14/2009,243,28
12/15/2009,244,28
12/16/2009,245,28
12/17/2009,246,27
12/18/2009,247,28
12/21/2009,248,28
12/22/2009,249,29
12/23/2009,250,29
12/24/2009,251,30
12/28/2009,252,30
12/29/2009,253,30
12/30/2009,254,30
12/31/2009,255,30
1/4/2010,256,31
1/5/2010,257,31
1/6/2010,258,30
1/7/2010,259,30
1/8/2010,260,30
1/11/2010,261,30
1/12/2010,262,30
1/13/2010,263,30
1/14/2010,264,30
1/15/2010,265,29
1/19/2010,266,31
1/20/2010,267,30
1/21/2010,268,30
1/22/2010,269,28
1/25/2010,270,29
1/26/2010,271,29
1/27/2010,272,30
1/28/2010,273,28
1/29/2010,274,27
2/1/2010,275,28
2/2/2010,276,28
2/3/2010,277,28
2/4/2010,278,27
2/5/2010,279,28
2/8/2010,280,28
2/9/2010,281,28
2/10/2010,282,28
2/11/2010,283,28
2/12/2010,284,29
2/16/2010,285,29
2/17/2010,286,29
2/18/2010,287,29
2/19/2010,288,29
2/22/2010,289,29
2/23/2010,290,28
2/24/2010,291,29
2/25/2010,292,29
2/26/2010,293,29
3/1/2010,294,30
3/2/2010,295,30
3/3/2010,296,30
3/4/2010,297,30
3/5/2010,298,31
3/8/2010,299,31
3/9/2010,300,32
3/10/2010,301,32
3/11/2010,302,32
3/12/2010,303,32
3/15/2010,304,32
3/16/2010,305,32
3/17/2010,306,32
3/18/2010,307,32
3/19/2010,308,32
3/22/2010,309,32
3/23/2010,310,33
3/24/2010,311,33
3/25/2010,312,32
3/26/2010,313,33
3/29/2010,314,33
3/30/2010,315,34
3/31/2010,316,34
4/1/2010,317,34
4/5/2010,318,34
4/6/2010,319,34
4/7/2010,320,34
4/8/2010,321,34
4/9/2010,322,35
4/12/2010,323,35
4/13/2010,324,35
4/14/2010,325,35
4/15/2010,326,36
4/16/2010,327,35
4/19/2010,328,35
4/20/2010,329,35
4/21/2010,330,37
4/22/2010,331,38
4/23/2010,332,39
4/26/2010,333,39
4/27/2010,334,37
4/28/2010,335,37
4/29/2010,336,38
4/30/2010,337,37
5/3/2010,338,38
5/4/2010,339,37
5/5/2010,340,37
5/6/2010,341,35
5/7/2010,342,34
5/10/2010,343,36
5/11/2010,344,37
5/12/2010,345,37
5/13/2010,346,37
5/14/2010,347,36
5/17/2010,348,36
5/18/2010,349,36
5/19/2010,350,35
5/20/2010,351,34
5/21/2010,352,35
5/24/2010,353,35
5/25/2010,354,35
5/26/2010,355,35
5/27/2010,356,36
5/28/2010,357,37
6/1/2010,358,37
6/2/2010,359,38
6/3/2010,360,38
6/4/2010,361,37
6/7/2010,362,36
6/8/2010,363,36
6/9/2010,364,35
6/10/2010,365,36
6/11/2010,366,36
6/14/2010,367,36
6/15/2010,368,37
6/16/2010,369,38
6/17/2010,370,39
6/18/2010,371,39
6/21/2010,372,39
6/22/2010,373,39
6/23/2010,374,39
6/24/2010,375,38
6/25/2010,376,38
6/28/2010,377,38
6/29/2010,378,37
6/30/2010,379,36
7/1/2010,380,35
7/2/2010,381,35
7/6/2010,382,36
7/7/2010,383,37
7/8/2010,384,37
7/9/2010,385,37
7/12/2010,386,37
7/13/2010,387,36
7/14/2010,388,36
7/15/2010,389,36
7/16/2010,390,36
7/19/2010,391,35
7/20/2010,392,36
7/21/2010,393,36
7/22/2010,394,37
7/23/2010,395,37
7/26/2010,396,37
7/27/2010,397,38
7/28/2010,398,37
7/29/2010,399,37
7/30/2010,400,37
8/2/2010,401,37
8/3/2010,402,37
8/4/2010,403,38
8/5/2010,404,37
8/6/2010,405,37
8/9/2010,406,37
8/10/2010,407,37
8/11/2010,408,36
8/12/2010,409,36
8/13/2010,410,36
8/16/2010,411,35
8/17/2010,412,36
8/18/2010,413,36
8/19/2010,414,36
8/20/2010,415,36
8/23/2010,416,35
8/24/2010,417,34
8/25/2010,418,35
8/26/2010,419,34
8/27/2010,420,35
8/30/2010,421,35
8/31/2010,422,35
9/1/2010,423,36
9/2/2010,424,36
9/3/2010,425,37
9/7/2010,426,37
9/8/2010,427,38
9/9/2010,428,38
9/10/2010,429,38
9/13/2010,430,38
9/14/2010,431,38
9/15/2010,432,39
9/16/2010,433,40
9/17/2010,434,39
9/20/2010,435,40
9/21/2010,436,41
9/22/2010,437,41
9/23/2010,438,41
9/24/2010,439,42
9/27/2010,440,42
9/28/2010,441,41
9/29/2010,442,41
9/30/2010,443,41
10/1/2010,444,40
10/4/2010,445,40
10/5/2010,446,41
10/6/2010,447,41
10/7/2010,448,41
10/8/2010,449,42
10/11/2010,450,42
10/12/2010,451,43
10/13/2010,452,43
10/14/2010,453,43
10/15/2010,454,45
10/18/2010,455,45
10/19/2010,456,44
10/20/2010,457,44
10/21/2010,458,44
10/22/2010,459,44
10/25/2010,460,44
10/26/2010,461,44
10/27/2010,462,44
10/28/2010,463,44
10/29/2010,464,43
11/1/2010,465,43
11/2/2010,466,44
11/3/2010,467,45
11/4/2010,468,45
11/5/2010,469,45
11/8/2010,470,46
11/9/2010,471,45
11/10/2010,472,45
11/11/2010,473,45
11/12/2010,474,44
11/15/2010,475,44
11/16/2010,476,43
11/17/2010,477,43
11/18/2010,478,44
11/19/2010,479,44
11/22/2010,480,45
11/23/2010,481,44
11/24/2010,482,45
11/26/2010,483,45
11/29/2010,484,45
11/30/2010,485,44
12/1/2010,486,45
12/2/2010,487,45
12/3/2010,488,45
12/6/2010,489,46
12/7/2010,490,45
12/8/2010,491,46
12/9/2010,492,46
12/10/2010,493,46
12/13/2010,494,46
12/14/2010,495,46
12/15/2010,496,46
12/16/2010,497,46
12/17/2010,498,46
12/20/2010,499,46
12/21/2010,500,46
12/22/2010,501,46
12/23/2010,502,46
12/27/2010,503,46
12/28/2010,504,46
12/29/2010,505,46
12/30/2010,506,46
12/31/2010,507,46
1/3/2011,508,47
1/4/2011,509,47
1/5/2011,510,48
1/6/2011,511,48
1/7/2011,512,48
1/10/2011,513,49
1/11/2011,514,49
1/12/2011,515,49
1/13/2011,516,49
1/14/2011,517,50
1/18/2011,518,49
1/19/2011,519,48
1/20/2011,520,48
1/21/2011,521,47
1/24/2011,522,48
1/25/2011,523,49
1/26/2011,524,49
1/27/2011,525,49
1/28/2011,526,48
1/31/2011,527,48
2/1/2011,528,49
2/2/2011,529,49
2/3/2011,530,49
2/4/2011,531,50
2/7/2011,532,50
2/8/2011,533,51
2/9/2011,534,51
2/10/2011,535,51
2/11/2011,536,51
2/14/2011,537,51
2/15/2011,538,51
2/16/2011,539,52
2/17/2011,540,51
2/18/2011,541,50
2/22/2011,542,48
2/23/2011,543,49
2/24/2011,544,49
2/25/2011,545,50
2/28/2011,546,50
3/1/2011,547,50
3/2/2011,548,50
3/3/2011,549,51
3/4/2011,550,51
3/7/2011,551,51
3/8/2011,552,51
3/9/2011,553,50
3/10/2011,554,50
3/11/2011,555,50
3/14/2011,556,51
3/15/2011,557,49
3/16/2011,558,47
3/17/2011,559,48
3/18/2011,560,47
3/21/2011,561,48
3/22/2011,562,49
3/23/2011,563,48
3/24/2011,564,49
3/25/2011,565,50
3/28/2011,566,50
3/29/2011,567,50
3/30/2011,568,50
3/31/2011,569,50
4/1/2011,570,49
4/4/2011,571,49
4/5/2011,572,48
4/6/2011,573,48
4/7/2011,574,48
4/8/2011,575,48
4/11/2011,576,47
4/12/2011,577,47
4/13/2011,578,48
4/14/2011,579,47
4/15/2011,580,47
4/18/2011,581,47
4/19/2011,582,48
4/20/2011,583,49
4/21/2011,584,50
4/25/2011,585,50
4/26/2011,586,50
4/27/2011,587,50
4/28/2011,588,50
4/29/2011,589,50
5/2/2011,590,49
5/3/2011,591,50
5/4/2011,592,50
5/5/2011,593,50
5/6/2011,594,50
5/9/2011,595,50
5/10/2011,596,50
5/11/2011,597,50
5/12/2011,598,50
5/13/2011,599,49
5/16/2011,600,48
5/17/2011,601,48
5/18/2011,602,49
5/19/2011,603,49
5/20/2011,604,48
5/23/2011,605,48
5/24/2011,606,47
5/25/2011,607,48
5/26/2011,608,48
5/27/2011,609,48
5/31/2011,610,50
6/1/2011,611,49
6/2/2011,612,49
6/3/2011,613,49
6/6/2011,614,48
6/7/2011,615,47
6/8/2011,616,47
6/9/2011,617,47
6/10/2011,618,47
6/13/2011,619,47
6/14/2011,620,47
6/15/2011,621,47
6/16/2011,622,46
6/17/2011,623,46
6/20/2011,624,45
6/21/2011,625,46
6/22/2011,626,46
6/23/2011,627,47
6/24/2011,628,47
6/27/2011,629,47
6/28/2011,630,48
6/29/2011,631,48
6/30/2011,632,48
7/1/2011,633,49
7/5/2011,634,50
7/6/2011,635,50
7/7/2011,636,51
7/8/2011,637,51
7/11/2011,638,51
7/12/2011,639,51
7/13/2011,640,51
7/14/2011,641,51
7/15/2011,642,52
7/18/2011,643,53
7/19/2011,644,54
7/20/2011,645,55
7/21/2011,646,55
7/22/2011,647,56
7/25/2011,648,57
7/26/2011,649,58
7/27/2011,650,56
7/28/2011,651,56
7/29/2011,652,56
8/1/2011,653,57
8/2/2011,654,56
8/3/2011,655,56
8/4/2011,656,54
8/5/2011,657,53
8/8/2011,658,50
8/9/2011,659,53
8/10/2011,660,52
8/11/2011,661,53
8/12/2011,662,54
8/15/2011,663,55
8/16/2011,664,54
8/17/2011,665,54
8/18/2011,666,52
8/19/2011,667,51
8/22/2011,668,51
8/23/2011,669,53
8/24/2011,670,54
8/25/2011,671,53
8/26/2011,672,55
8/29/2011,673,56
8/30/2011,674,56
8/31/2011,675,55
9/1/2011,676,54
9/2/2011,677,53
9/6/2011,678,54
9/7/2011,679,55
9/8/2011,680,55
9/9/2011,681,54
9/12/2011,682,54
9/13/2011,683,55
9/14/2011,684,56
9/15/2011,685,56
9/16/2011,686,57
9/19/2011,687,59
9/20/2011,688,59
9/21/2011,689,59
9/22/2011,690,57
9/23/2011,691,58
9/26/2011,692,58
9/27/2011,693,57
9/28/2011,694,57
9/29/2011,695,56
9/30/2011,696,54
10/3/2011,697,54
10/4/2011,698,53
10/5/2011,699,54
10/6/2011,700,54
10/7/2011,701,53
10/10/2011,702,56
10/11/2011,703,57
10/12/2011,704,57
10/13/2011,705,58
10/14/2011,706,60
10/17/2011,707,60
10/18/2011,708,60
10/19/2011,709,57
10/20/2011,710,56
10/21/2011,711,56
10/24/2011,712,58
10/25/2011,713,57
10/26/2011,714,57
10/27/2011,715,58
10/28/2011,716,58
10/31/2011,717,58
11/1/2011,718,57
11/2/2011,719,57
11/3/2011,720,58
11/4/2011,721,57
11/7/2011,722,57
11/8/2011,723,58
11/9/2011,724,56
11/10/2011,725,55
11/11/2011,726,55
11/14/2011,727,54
11/15/2011,728,56
11/16/2011,729,55
11/17/2011,730,54
11/18/2011,731,54
11/21/2011,732,53
11/22/2011,733,54
11/23/2011,734,52
11/25/2011,735,52
11/28/2011,736,54
11/29/2011,737,53
11/30/2011,738,55
12/1/2011,739,55
12/2/2011,740,56
12/5/2011,741,56
12/6/2011,742,56
12/7/2011,743,56
12/8/2011,744,56
12/9/2011,745,56
12/12/2011,746,56
12/13/2011,747,56
12/14/2011,748,54
12/15/2011,749,54
12/16/2011,750,54
12/19/2011,751,55
12/20/2011,752,57
12/21/2011,753,57
12/22/2011,754,57
12/23/2011,755,58
12/27/2011,756,58
12/28/2011,757,58
12/29/2011,758,58
12/30/2011,759,58
1/3/2012,760,59
1/4/2012,761,59
1/5/2012,762,60
1/6/2012,763,60
1/9/2012,764,60
1/10/2012,765,60
1/11/2012,766,60
1/12/2012,767,60
1/13/2012,768,60
1/17/2012,769,61
1/18/2012,770,61
1/19/2012,771,61
1/20/2012,772,60
1/23/2012,773,61
1/24/2012,774,60
1/25/2012,775,64
1/26/2012,776,64
1/27/2012,777,64
1/30/2012,778,65
1/31/2012,779,65
2/1/2012,780,65
2/2/2012,781,65
2/3/2012,782,66
2/6/2012,783,66
2/7/2012,784,67
2/8/2012,785,68
2/9/2012,786,70
2/10/2012,787,70
2/13/2012,788,72
2/14/2012,789,73
2/15/2012,790,71
2/16/2012,791,72
2/17/2012,792,72
2/21/2012,793,74
2/22/2012,794,73
2/23/2012,795,74
2/24/2012,796,75
2/27/2012,797,75
2/28/2012,798,76
2/29/2012,799,77
3/1/2012,800,78
3/2/2012,801,78
3/5/2012,802,76
3/6/2012,803,76
3/7/2012,804,76
3/8/2012,805,77
3/9/2012,806,78
3/12/2012,807,79
3/13/2012,808,81
3/14/2012,809,84
3/15/2012,810,84
3/16/2012,811,84
3/19/2012,812,86
3/20/2012,813,87
3/21/2012,814,86
3/22/2012,815,86
3/23/2012,816,85
3/26/2012,817,87
3/27/2012,818,88
3/28/2012,819,88
3/29/2012,820,87
3/30/2012,821,86
4/2/2012,822,88
4/3/2012,823,90
4/4/2012,824,89
4/5/2012,825,91
4/9/2012,826,91
4/10/2012,827,90
4/11/2012,828,89
4/12/2012,829,89
4/13/2012,830,86
4/16/2012,831,83
4/17/2012,832,87
4/18/2012,833,87
4/19/2012,834,84
4/20/2012,835,82
4/23/2012,836,82
4/24/2012,837,80
4/25/2012,838,87
4/26/2012,839,87
4/27/2012,840,86
4/30/2012,841,83
5/1/2012,842,83
5/2/2012,843,84
5/3/2012,844,83
5/4/2012,845,81
5/7/2012,846,81
5/8/2012,847,81
5/9/2012,848,81
5/10/2012,849,82
5/11/2012,850,81
5/14/2012,851,80
5/15/2012,852,79
5/16/2012,853,78
5/17/2012,854,76
5/18/2012,855,76
5/21/2012,856,80
5/22/2012,857,80
5/23/2012,858,82
5/24/2012,859,81
5/25/2012,860,80
5/29/2012,861,82
5/30/2012,862,83
5/31/2012,863,83
6/1/2012,864,80
6/4/2012,865,81
6/5/2012,866,80
6/6/2012,867,82
6/7/2012,868,82
6/8/2012,869,83
6/11/2012,870,82
6/12/2012,871,82
6/13/2012,872,82
6/14/2012,873,82
6/15/2012,874,82
6/18/2012,875,84
6/19/2012,876,84
6/20/2012,877,84
6/21/2012,878,83
6/22/2012,879,83
6/25/2012,880,82
6/26/2012,881,82
6/27/2012,882,82
6/28/2012,883,81
6/29/2012,884,83
7/2/2012,885,85
7/3/2012,886,86
7/5/2012,887,87
7/6/2012,888,87
7/9/2012,889,88
7/10/2012,890,87
7/11/2012,891,86
7/12/2012,892,86
7/13/2012,893,86
7/16/2012,894,87
7/17/2012,895,87
7/18/2012,896,87
7/19/2012,897,88
7/20/2012,898,86
7/23/2012,899,86
7/24/2012,900,86
7/25/2012,901,82
7/26/2012,902,82
7/27/2012,903,84
7/30/2012,904,85
7/31/2012,905,87
8/1/2012,906,87
8/2/2012,907,87
8/3/2012,908,88
8/6/2012,909,89
8/7/2012,910,89
8/8/2012,911,89
8/9/2012,912,89
8/10/2012,913,89
8/13/2012,914,90
8/14/2012,915,90
8/15/2012,916,90
8/16/2012,917,91
8/17/2012,918,93
8/20/2012,919,95
8/21/2012,920,94
8/22/2012,921,96
8/23/2012,922,95
8/24/2012,923,95
8/27/2012,924,97
8/28/2012,925,96
8/29/2012,926,96
8/30/2012,927,95
8/31/2012,928,95
9/4/2012,929,96
9/5/2012,930,96
9/6/2012,931,97
9/7/2012,932,97
9/10/2012,933,95
9/11/2012,934,94
9/12/2012,935,96
9/13/2012,936,98
9/14/2012,937,99
9/17/2012,938,100
9/18/2012,939,100
9/19/2012,940,100
9/20/2012,941,100
9/21/2012,942,100
9/24/2012,943,99
9/25/2012,944,96
9/26/2012,945,95
9/27/2012,946,97
9/28/2012,947,95
10/1/2012,948,94
10/2/2012,949,94
10/3/2012,950,96
10/4/2012,951,95
10/5/2012,952,93
10/8/2012,953,91
10/9/2012,954,91
10/10/2012,955,92
10/11/2012,956,90
10/12/2012,957,90
10/15/2012,958,91
10/16/2012,959,93
10/17/2012,960,92
10/18/2012,961,90
10/19/2012,962,87
10/22/2012,963,91
10/23/2012,964,88
10/24/2012,965,88
10/25/2012,966,87
10/26/2012,967,86
10/31/2012,968,85
11/1/2012,969,85
11/2/2012,970,82
11/5/2012,971,84
11/6/2012,972,83
11/7/2012,973,80
11/8/2012,974,77
11/9/2012,975,78
11/12/2012,976,78
11/13/2012,977,78
11/14/2012,978,77
11/15/2012,979,75
11/16/2012,980,75
11/19/2012,981,81
11/20/2012,982,80
11/21/2012,983,80
11/23/2012,984,82
11/26/2012,985,84
11/27/2012,986,84
11/28/2012,987,83
11/29/2012,988,84
11/30/2012,989,84
12/3/2012,990,84
12/4/2012,991,82
12/5/2012,992,77
12/6/2012,993,78
12/7/2012,994,76
12/10/2012,995,76
12/11/2012,996,77
12/12/2012,997,77
12/13/2012,998,76
12/14/2012,999,73
12/17/2012,1000,74
12/18/2012,1001,76
12/19/2012,1002,75
12/20/2012,1003,75
12/21/2012,1004,74
12/24/2012,1005,74
12/26/2012,1006,73
12/27/2012,1007,74
12/28/2012,1008,73
12/31/2012,1009,76
1/2/2013,1010,78
1/3/2013,1011,77
1/4/2013,1012,75
1/7/2013,1013,75
1/8/2013,1014,75
1/9/2013,1015,74
1/10/2013,1016,75
1/11/2013,1017,74
1/14/2013,1018,72
1/15/2013,1019,69
1/16/2013,1020,72
1/17/2013,1021,72
1/18/2013,1022,71
1/22/2013,1023,72
1/23/2013,1024,73
1/24/2013,1025,64
1/25/2013,1026,63
1/28/2013,1027,64
1/29/2013,1028,65
1/30/2013,1029,65
1/31/2013,1030,65
2/1/2013,1031,65
2/4/2013,1032,63
2/5/2013,1033,65
2/6/2013,1034,65
2/7/2013,1035,67
2/8/2013,1036,68
2/11/2013,1037,69
2/12/2013,1038,67
2/13/2013,1039,67
2/14/2013,1040,67
2/15/2013,1041,66
2/19/2013,1042,66
2/20/2013,1043,64
2/21/2013,1044,64
2/22/2013,1045,64
2/25/2013,1046,63
2/26/2013,1047,64
2/27/2013,1048,64
2/28/2013,1049,63
3/1/2013,1050,61
3/4/2013,1051,60
3/5/2013,1052,62
3/6/2013,1053,61
3/7/2013,1054,62
3/8/2013,1055,62
3/11/2013,1056,63
3/12/2013,1057,61
3/13/2013,1058,61
3/14/2013,1059,62
3/15/2013,1060,63
3/18/2013,1061,65
3/19/2013,1062,65
3/20/2013,1063,65
3/21/2013,1064,65
3/22/2013,1065,66
3/25/2013,1066,66
3/26/2013,1067,66
3/27/2013,1068,65
3/28/2013,1069,63
4/1/2013,1070,61
4/2/2013,1071,61
4/3/2013,1072,62
4/4/2013,1073,61
4/5/2013,1074,60
4/8/2013,1075,61
4/9/2013,1076,61
4/10/2013,1077,62
4/11/2013,1078,62
4/12/2013,1079,61
4/15/2013,1080,60
4/16/2013,1081,61
4/17/2013,1082,58
4/18/2013,1083,56
4/19/2013,1084,56
4/22/2013,1085,57
4/23/2013,1086,58
4/24/2013,1087,58
4/25/2013,1088,58
4/26/2013,1089,60
4/29/2013,1090,61
4/30/2013,1091,63
5/1/2013,1092,63
5/2/2013,1093,64
5/3/2013,1094,64
5/6/2013,1095,66
5/7/2013,1096,66
5/8/2013,1097,66
5/9/2013,1098,65
5/10/2013,1099,65
5/13/2013,1100,65
5/14/2013,1101,63
5/15/2013,1102,61
5/16/2013,1103,62
5/17/2013,1104,62
5/20/2013,1105,63
5/21/2013,1106,63
5/22/2013,1107,63
5/23/2013,1108,63
5/24/2013,1109,64
5/28/2013,1110,63
5/29/2013,1111,64
5/30/2013,1112,65
5/31/2013,1113,64
6/3/2013,1114,64
6/4/2013,1115,64
6/5/2013,1116,64
6/6/2013,1117,63
6/7/2013,1118,63
6/10/2013,1119,63
6/11/2013,1120,63
6/12/2013,1121,62
6/13/2013,1122,62
6/14/2013,1123,61
6/17/2013,1124,62
6/18/2013,1125,62
6/19/2013,1126,60
6/20/2013,1127,60
6/21/2013,1128,59
6/24/2013,1129,58
6/25/2013,1130,58
6/26/2013,1131,57
6/27/2013,1132,56
6/28/2013,1133,57
7/1/2013,1134,58
7/2/2013,1135,60
7/3/2013,1136,60
7/5/2013,1137,60
7/8/2013,1138,59
7/9/2013,1139,60
7/10/2013,1140,60
7/11/2013,1141,61
7/12/2013,1142,61
7/15/2013,1143,61
7/16/2013,1144,61
7/17/2013,1145,61
7/18/2013,1146,62
7/19/2013,1147,61
7/22/2013,1148,61
7/23/2013,1149,60
7/24/2013,1150,63
7/25/2013,1151,63
7/26/2013,1152,63
7/29/2013,1153,64
7/30/2013,1154,65
7/31/2013,1155,65
8/1/2013,1156,65
8/2/2013,1157,66
8/5/2013,1158,67
8/6/2013,1159,66
8/7/2013,1160,66
8/8/2013,1161,66
8/9/2013,1162,65
8/12/2013,1163,67
8/13/2013,1164,70
8/14/2013,1165,71
8/15/2013,1166,71
8/16/2013,1167,72
8/19/2013,1168,73
8/20/2013,1169,72
8/21/2013,1170,72
8/22/2013,1171,72
8/23/2013,1172,72
8/26/2013,1173,72
8/27/2013,1174,70
8/28/2013,1175,70
8/29/2013,1176,70
8/30/2013,1177,70
9/3/2013,1178,70
9/4/2013,1179,71
9/5/2013,1180,71
9/6/2013,1181,71
9/9/2013,1182,72
9/10/2013,1183,71
9/11/2013,1184,67
9/12/2013,1185,68
9/13/2013,1186,66
9/16/2013,1187,64
9/17/2013,1188,65
9/18/2013,1189,66
9/19/2013,1190,67
9/20/2013,1191,67
9/23/2013,1192,70
9/24/2013,1193,70
9/25/2013,1194,69
9/26/2013,1195,69
9/27/2013,1196,69
9/30/2013,1197,68
10/1/2013,1198,70
10/2/2013,1199,70
10/3/2013,1200,69
10/4/2013,1201,69
10/7/2013,1202,70
10/8/2013,1203,69
10/9/2013,1204,70
10/10/2013,1205,70
10/11/2013,1206,70
10/14/2013,1207,71
10/15/2013,1208,71
10/16/2013,1209,72
10/17/2013,1210,72
10/18/2013,1211,73
10/21/2013,1212,74
10/22/2013,1213,74
10/23/2013,1214,75
10/24/2013,1215,76
10/25/2013,1216,75
10/28/2013,1217,76
10/29/2013,1218,74
10/30/2013,1219,75
10/31/2013,1220,75
11/1/2013,1221,74
11/4/2013,1222,75
11/5/2013,1223,75
11/6/2013,1224,74
11/7/2013,1225,73
11/8/2013,1226,74
11/11/2013,1227,74
11/12/2013,1228,74
11/13/2013,1229,74
11/14/2013,1230,75
11/15/2013,1231,75
11/18/2013,1232,74
11/19/2013,1233,74
11/20/2013,1234,74
11/21/2013,1235,74
11/22/2013,1236,74
11/25/2013,1237,75
11/26/2013,1238,76
11/27/2013,1239,78
11/29/2013,1240,79
12/2/2013,1241,79
12/3/2013,1242,81
12/4/2013,1243,81
12/5/2013,1244,81
12/6/2013,1245,80
12/9/2013,1246,81
12/10/2013,1247,81
12/11/2013,1248,80
12/12/2013,1249,80
